snt_id,sdr,sdr_i,si-snr,si-snr_i 
item35,22.511925,22.356335,17.407461166381836,17.555112838745117
item360,27.853605,28.03368,19.248180389404297,19.658164978027344
item361,24.200653,24.563694,17.82080841064453,18.412109375
item362,28.442245,30.713083,22.549760818481445,25.032352447509766
item363,17.15437,17.610054,13.023411750793457,13.753329277038574
item364,21.559113,22.205593,15.773195266723633,16.603408813476562
item365,24.690752,24.664488,18.503604888916016,18.84050178527832
item366,24.044853,25.223557,18.370403289794922,19.69985008239746
item367,22.779041,23.022078,15.697530746459961,16.309558868408203
item368,24.065075,24.74678,19.283939361572266,20.31558609008789
item369,16.245632,18.653624,12.669225692749023,15.726638793945312
item36,25.650408,25.477882,18.56396484375,19.007047653198242
item370,22.744213,23.870733,17.52888298034668,19.12574005126953
item371,31.327938,32.23227,21.794479370117188,22.9676456451416
item372,18.417973,20.086462,13.708967208862305,15.74898910522461
item373,30.812893,29.398972,20.43438148498535,19.316781997680664
item374,25.219952,24.04957,18.813608169555664,18.02858543395996
item375,27.702251,27.55942,21.936084747314453,22.183012008666992
item376,22.958267,23.278936,18.08786964416504,18.567092895507812
item377,16.039894,14.136343,12.808551788330078,11.286859512329102
item378,26.526747,26.337904,20.407489776611328,20.56585693359375
item379,25.609678,25.788313,19.327579498291016,19.62714385986328
item37,26.370241,25.112421,19.797866821289062,18.797542572021484
item380,27.810322,28.07683,20.505718231201172,21.034202575683594
item381,28.30817,28.071476,19.691320419311523,19.683155059814453
item382,20.044495,19.82547,15.63878345489502,15.747344017028809
item383,27.909414,28.491114,20.02884864807129,21.045515060424805
item384,24.110287,24.103416,19.987258911132812,20.18051528930664
item385,28.394785,28.082811,20.158409118652344,19.954713821411133
item386,23.623856,24.567158,17.54991912841797,19.016948699951172
item387,20.082708,20.322641,15.399112701416016,15.747764587402344
item388,29.697483,30.398579,21.490509033203125,22.708723068237305
item389,27.068535,27.146778,20.056419372558594,20.320350646972656
item38,21.125225,21.76989,16.63871955871582,17.711301803588867
item390,19.703514,19.295576,14.334811210632324,14.389328002929688
item391,30.263226,30.190222,21.9033145904541,21.969282150268555
item392,21.042702,21.480032,16.35543441772461,17.06372833251953
item393,29.003296,29.214043,21.7845458984375,22.378997802734375
item394,24.340904,24.601599,18.566505432128906,19.2725772857666
item395,22.09391,23.66139,16.647802352905273,18.38095474243164
item396,25.549734,26.7982,19.41073989868164,21.12350845336914
item397,26.328169,26.673523,21.66354751586914,22.16152000427246
item398,29.876322,29.427155,21.30385971069336,21.036638259887695
item399,27.425552,27.3678,21.68699836730957,21.879716873168945
item39,25.024416,26.101469,17.176944732666016,18.788192749023438
item3,25.796986,26.042147,18.668004989624023,19.087364196777344
item400,22.501513,23.717213,18.98224449157715,20.609548568725586
item401,26.543468,25.922995,19.21030044555664,18.854829788208008
item402,18.815552,18.506811,15.855209350585938,15.870668411254883
item403,28.964273,30.225758,19.822566986083984,21.375715255737305
item404,23.373491,22.986635,19.759422302246094,19.599018096923828
item405,24.867397,24.552784,18.695735931396484,18.561800003051758
item406,17.862446,19.254269,13.520389556884766,15.313767433166504
item407,16.518848,17.496664,11.943144798278809,13.527027130126953
item408,22.507378,22.552551,18.188003540039062,18.674964904785156
item409,23.742174,23.758957,17.105728149414062,17.329713821411133
item40,30.047012,30.36541,22.152833938598633,22.87984275817871
item410,25.505823,25.647243,18.92642593383789,20.517606735229492
item411,24.05632,25.34839,18.942535400390625,20.358543395996094
item412,21.1583,22.329296,17.548748016357422,18.900022506713867
item413,27.733109,29.042332,21.22357940673828,23.091312408447266
item414,22.600159,23.312994,18.00757598876953,19.033987045288086
item415,18.085287,17.321974,15.430373191833496,16.001832962036133
item416,26.539982,27.162863,18.47444725036621,19.65521812438965
item417,21.120457,20.854885,17.46240234375,17.396947860717773
item418,27.07164,27.375164,20.63916015625,21.159069061279297
item419,14.491668,14.604409,12.03714370727539,12.502930641174316
item41,20.00911,20.872786,15.507075309753418,16.595033645629883
item420,22.652164,24.699697,17.23275375366211,20.02660369873047
item421,21.481752,22.293724,18.34893226623535,19.4234619140625
item422,25.98404,26.45759,20.418231964111328,21.094242095947266
item423,20.353401,20.803497,14.076059341430664,14.835540771484375
item424,22.471004,22.340584,17.593433380126953,17.92871856689453
item425,25.06253,25.859058,18.93064308166504,20.012855529785156
item426,28.841953,23.829762,22.595849990844727,18.086091995239258
item427,27.708775,26.81523,20.016159057617188,19.558347702026367
item428,13.186678,12.879188,11.304975509643555,11.253745079040527
item429,22.764614,24.300407,19.109039306640625,21.053936004638672
item42,26.383987,26.772652,19.42569923400879,20.416126251220703
item430,30.19572,30.282433,21.888671875,22.295825958251953
item431,19.989822,20.171469,15.383233070373535,15.784636497497559
item432,29.674404,29.410994,22.922245025634766,23.084623336791992
item433,13.551731,15.740905,10.169760704040527,13.009623527526855
item434,22.22356,22.298002,18.345191955566406,18.782371520996094
item435,25.671967,28.722607,19.82516098022461,23.309919357299805
item436,18.262259,20.48285,13.257217407226562,15.905933380126953
item437,16.834927,19.639782,14.010190963745117,17.27639389038086
item438,30.35836,30.25415,21.955509185791016,22.074966430664062
item439,27.561466,25.407633,21.504657745361328,19.907121658325195
item43,25.96508,26.363132,20.206787109375,20.77879524230957
item440,25.400238,26.302082,17.0042667388916,18.403995513916016
item441,19.612116,19.316372,16.767623901367188,16.557085037231445
item442,27.595774,29.8283,21.335582733154297,23.96399688720703
item443,20.547901,20.8435,15.228933334350586,16.00685691833496
item444,21.14899,21.734594,16.45207977294922,17.537384033203125
item445,21.322952,20.534697,16.505136489868164,16.00471305847168
item446,22.46497,22.73375,18.033329010009766,18.75809097290039
item447,28.156673,28.766346,19.39132308959961,20.175445556640625
item448,24.318817,25.807371,19.658863067626953,21.58302879333496
item449,21.476418,23.305258,17.641054153442383,20.176233291625977
item44,10.97245,10.5642805,9.000696182250977,9.367894172668457
item450,20.961039,21.535246,15.60059642791748,16.54190444946289
item451,24.178852,26.324162,18.190446853637695,20.764286041259766
item452,24.213684,24.573084,16.64158058166504,17.126611709594727
item453,23.774796,24.485868,18.42795181274414,19.531587600708008
item454,25.041412,24.854969,19.214061737060547,19.158554077148438
item455,22.930653,22.82579,18.797832489013672,18.872394561767578
item456,22.053722,23.830536,17.35316276550293,19.6047306060791
item457,19.671772,21.202475,16.143291473388672,18.151527404785156
item458,12.204613,12.099167,10.236358642578125,10.464639663696289
item459,22.873672,22.759687,19.209606170654297,19.976594924926758
item45,25.113548,28.509468,18.077903747558594,21.874160766601562
item460,28.21973,28.392618,19.70149803161621,20.202495574951172
item461,29.491013,31.46848,20.51268768310547,22.937137603759766
item462,25.656082,26.440893,18.48907470703125,19.48183250427246
item463,31.15269,30.903944,22.447233200073242,22.396860122680664
item464,22.693026,25.693447,18.51021957397461,22.162805557250977
item465,25.164276,27.280815,18.852210998535156,21.493274688720703
item466,21.656275,21.986338,18.443714141845703,19.207439422607422
item467,18.563545,19.991447,15.230031967163086,16.927291870117188
item468,22.09187,22.943743,15.383130073547363,16.407962799072266
item469,15.412097,16.639887,12.436466217041016,14.467525482177734
item46,22.073116,24.269062,14.85396957397461,17.741077423095703
item470,26.406633,26.128433,21.105052947998047,21.010025024414062
item471,18.74187,19.10205,15.941607475280762,16.436559677124023
item472,31.70411,29.963333,22.364791870117188,21.023277282714844
item473,23.411581,24.384874,19.01654815673828,20.12749671936035
item474,22.835604,22.862724,16.636825561523438,17.009069442749023
item475,22.939999,24.13874,16.386966705322266,18.117542266845703
item476,22.617115,25.245842,17.6656551361084,20.84881591796875
item477,26.1926,26.186707,20.973438262939453,21.293367385864258
item478,24.35823,24.195932,19.19088363647461,19.201614379882812
item479,19.123272,20.76006,13.980681419372559,15.925643920898438
item47,31.133022,31.603006,20.096813201904297,20.79779815673828
item480,26.03495,25.05771,18.569541931152344,17.944072723388672
item481,26.457138,25.60598,20.345077514648438,20.2579288482666
item482,14.441269,15.343762,11.747161865234375,12.83270263671875
item483,20.979877,21.23319,15.810625076293945,16.741485595703125
item484,16.626823,20.218,13.021134376525879,17.389095306396484
item485,18.624725,19.013115,14.266773223876953,14.991713523864746
item486,27.431221,27.899374,20.309803009033203,21.204580307006836
item487,26.240929,25.860144,20.93756103515625,20.692428588867188
item488,23.074913,25.326813,18.06009292602539,20.83922576904297
item489,27.747902,28.347755,21.192487716674805,22.078102111816406
item48,20.437479,22.292336,16.742692947387695,18.88316535949707
item490,21.134249,21.38973,15.1936616897583,15.79720401763916
item491,20.96814,21.037163,17.52961540222168,17.911489486694336
item492,19.801804,19.705368,14.879876136779785,15.220972061157227
item493,33.49992,33.42955,22.490219116210938,22.757627487182617
item494,23.5781,24.188137,17.55895233154297,18.28937339782715
item495,25.200493,26.042664,16.96771812438965,18.03461456298828
item496,18.41228,19.388906,14.54955005645752,15.761589050292969
item497,20.303596,19.948126,16.03209686279297,15.896615982055664
item498,22.302162,22.88425,18.50624656677246,19.327980041503906
item499,19.467216,17.375563,14.379449844360352,13.00313949584961
item49,23.17435,25.03892,17.18661880493164,19.649934768676758
item4,18.67028,18.630741,15.799718856811523,16.018598556518555
item500,24.2826,24.7431,18.962865829467773,19.68693733215332
item501,26.988138,27.228682,21.379302978515625,21.938066482543945
item502,21.74598,22.540604,18.70323944091797,19.681781768798828
item503,21.102478,22.230778,17.29615592956543,18.786352157592773
item504,23.337402,22.713413,19.63294792175293,19.19725227355957
item505,25.935719,24.451267,21.61682891845703,20.484996795654297
item506,22.971165,21.008045,17.42953872680664,16.182449340820312
item507,23.672178,25.062529,16.934581756591797,18.540485382080078
item508,19.488129,15.936135,16.489665985107422,13.653495788574219
item509,21.540894,21.31081,18.424819946289062,18.44152069091797
item50,30.797117,31.162626,21.98651123046875,22.532865524291992
item510,22.282146,22.7385,18.169647216796875,19.171728134155273
item511,28.18421,25.579702,19.783733367919922,17.51964569091797
item512,23.852123,26.534988,18.44424819946289,21.896312713623047
item513,25.871077,27.008102,21.548572540283203,23.095396041870117
item514,21.219864,21.310228,14.870548248291016,15.524465560913086
item515,29.914888,32.50929,22.889190673828125,25.77096176147461
item516,27.58403,27.379263,19.874921798706055,19.96755027770996
item517,26.00534,25.76553,20.790403366088867,20.79070472717285
item518,23.867453,25.719995,16.650863647460938,19.08783721923828
item519,27.209324,27.947952,20.08048439025879,21.017349243164062
item51,28.054499,27.795015,21.677227020263672,21.708126068115234
item520,24.888557,24.377247,20.42583465576172,20.267562866210938
item521,28.066624,27.631557,21.88668441772461,21.745065689086914
item522,27.806429,28.377567,21.29502296447754,22.12357521057129
item523,26.36402,26.721693,19.517736434936523,20.4541072845459
item524,22.850487,21.63076,16.521900177001953,15.66433048248291
item525,26.506157,26.39085,19.689414978027344,19.75588035583496
item526,19.306826,20.009274,16.750186920166016,18.328842163085938
item527,20.839417,21.319614,16.32834815979004,17.103567123413086
item528,24.430721,26.469454,16.274272918701172,18.68859100341797
item529,24.732615,25.07836,18.260038375854492,18.906402587890625
item52,21.09763,17.589321,15.109983444213867,12.172582626342773
item530,23.600906,24.819641,17.521602630615234,19.453262329101562
item531,23.96508,24.837345,16.633869171142578,17.95896339416504
item532,28.394335,27.694923,21.84807586669922,21.380229949951172
item533,25.210712,25.634945,19.80332374572754,20.48467445373535
item534,24.348446,23.52151,17.327617645263672,17.616159439086914
item535,20.905663,20.132143,15.957667350769043,15.50451946258545
item536,23.840437,24.261908,19.34207534790039,19.963836669921875
item537,15.338192,17.774656,11.233370780944824,14.293435096740723
item538,22.83678,22.876331,17.636188507080078,17.924665451049805
item539,33.17933,34.02217,24.01266098022461,25.064495086669922
item53,22.30068,22.875051,17.77391815185547,18.622501373291016
item540,25.148518,24.857029,17.348106384277344,17.48986053466797
item541,28.779549,30.545187,20.889911651611328,23.058311462402344
item542,25.186008,26.307695,20.828258514404297,22.130714416503906
item543,23.294655,22.875362,18.044742584228516,18.011493682861328
item544,19.228611,19.322294,14.13094711303711,14.538424491882324
item545,20.180458,21.771019,16.624488830566406,18.5410213470459
item546,21.331448,23.308132,17.106264114379883,19.69110870361328
item547,23.87658,25.872858,17.5596923828125,19.91272735595703
item548,30.294067,29.952837,20.954296112060547,20.911897659301758
item549,22.223194,22.661459,15.305766105651855,15.974942207336426
item54,29.818478,30.666296,21.208206176757812,22.236934661865234
item550,25.698452,27.83566,21.48728370666504,23.925800323486328
item551,18.145117,19.128052,14.616497993469238,16.253849029541016
item552,29.853737,30.228565,20.306785583496094,20.98582649230957
item553,25.154728,25.297232,20.108556747436523,20.59734344482422
item554,18.844227,20.089672,14.52717399597168,15.94986343383789
item555,14.546349,14.204807,11.450210571289062,11.511492729187012
item556,16.22115,17.06851,13.393566131591797,14.653581619262695
item557,32.6326,32.51151,21.818405151367188,21.93401527404785
item558,31.119408,31.553217,22.441631317138672,23.059534072875977
item559,24.719116,25.700893,18.390026092529297,19.84387969970703
item55,27.586685,29.942335,20.06899070739746,22.7386417388916
item560,27.283766,27.681458,21.612045288085938,22.370695114135742
item561,21.59687,21.706396,17.686580657958984,18.143224716186523
item562,25.995943,28.417309,21.532215118408203,24.300989151000977
item563,25.956669,26.630823,20.734249114990234,21.740184783935547
item564,30.400364,30.55872,22.148582458496094,22.537559509277344
item565,29.637281,29.3928,22.45016860961914,22.42942237854004
item566,22.519838,23.258974,18.16625213623047,19.301231384277344
item567,20.790249,21.268414,16.209819793701172,16.999427795410156
item568,32.207787,31.445642,21.151201248168945,20.87140655517578
item569,23.855726,24.254253,19.45661163330078,20.059585571289062
item56,23.288837,24.251274,17.822162628173828,18.96339988708496
item570,28.41122,28.35234,20.07921600341797,20.580942153930664
item571,18.851088,16.852428,14.681581497192383,13.415685653686523
item572,24.408104,24.923244,18.87436866760254,19.51150131225586
item573,17.287115,16.963661,14.414497375488281,14.492060661315918
item574,22.767883,23.356089,17.365259170532227,18.118480682373047
item575,18.055939,18.375906,13.518990516662598,14.162069320678711
item576,24.477406,24.61378,17.075149536132812,17.430843353271484
item577,25.697695,26.565947,20.043243408203125,21.15944480895996
item578,16.36775,16.570965,12.037233352661133,13.116093635559082
item579,25.642014,26.810434,19.502368927001953,20.864620208740234
item57,20.999857,22.289291,17.090660095214844,18.65772819519043
item580,23.983084,25.984724,16.442533493041992,19.02686309814453
item581,27.01459,27.926186,20.061153411865234,21.24716567993164
item582,26.076256,25.224411,20.671531677246094,20.08785057067871
item583,26.152222,26.806917,19.024431228637695,20.289854049682617
item584,25.792772,26.107239,19.1557559967041,19.651140213012695
item585,17.801964,17.690645,15.653645515441895,15.882622718811035
item586,22.68499,22.22533,14.58656120300293,14.385055541992188
item587,20.075329,19.97684,17.217548370361328,17.35651397705078
item588,19.531185,23.839148,16.291563034057617,21.63364028930664
item589,28.23461,29.018707,20.19742774963379,21.310413360595703
item58,27.156137,26.725658,20.238353729248047,20.188024520874023
item590,25.790474,24.75566,18.344242095947266,17.583171844482422
item591,21.345488,22.15308,17.50754165649414,18.47076416015625
item592,24.744267,25.945248,18.154003143310547,19.838199615478516
item593,25.392635,24.647537,20.698867797851562,20.17755126953125
item594,17.374113,18.60751,14.665372848510742,16.6596736907959
item595,20.184748,20.872717,15.855388641357422,16.764616012573242
item596,25.763113,26.611496,18.528121948242188,19.650678634643555
item597,25.085323,25.381004,17.487712860107422,18.03929901123047
item598,30.787212,29.120281,21.553565979003906,20.27043914794922
item599,26.634163,27.300978,19.829978942871094,20.697120666503906
item59,17.153038,19.949823,13.880613327026367,17.00235366821289
item5,24.730946,24.880848,19.19384002685547,19.679527282714844
item600,30.546432,30.13403,21.907238006591797,21.611265182495117
item601,26.681408,28.195316,21.46417808532715,23.153526306152344
item602,18.017986,17.797665,15.245450019836426,15.340164184570312
item603,20.540022,21.74387,16.626834869384766,18.382171630859375
item604,23.347221,23.112087,16.399829864501953,16.596214294433594
item605,26.710384,26.747509,20.932483673095703,21.1582088470459
item606,26.73246,26.499695,19.58615493774414,19.88371467590332
item607,24.09626,24.13267,20.238872528076172,20.43238067626953
item608,23.6682,23.808743,18.879833221435547,19.21215057373047
item609,27.385544,29.03645,18.248157501220703,20.3896484375
item60,23.941618,25.7388,19.876651763916016,21.90312385559082
item610,23.680449,23.664906,18.12923240661621,18.328706741333008
item611,24.219265,25.965088,18.8214054107666,20.96065330505371
item612,19.404186,19.761093,14.238340377807617,15.177584648132324
item613,29.668396,29.479807,22.57573127746582,22.588430404663086
item614,31.017332,31.375544,21.626346588134766,22.130874633789062
item615,24.94007,25.977503,19.980384826660156,21.322113037109375
item616,15.738001,17.435066,12.766067504882812,14.743715286254883
item617,22.42533,22.744755,17.934036254882812,18.55686378479004
item618,22.789537,22.833492,16.738832473754883,17.07401466369629
item619,18.30431,18.52637,14.380926132202148,15.137348175048828
item61,14.901136,17.171566,12.668302536010742,15.393157958984375
item620,29.103954,29.062422,23.220293045043945,23.735815048217773
item621,23.601131,21.76996,17.905658721923828,16.364315032958984
item622,29.55122,30.705889,22.978485107421875,24.552499771118164
item623,19.956806,19.959318,14.688005447387695,14.886865615844727
item624,22.516867,22.179893,17.258865356445312,17.15656280517578
item625,21.670008,21.724358,17.16962242126465,17.55249786376953
item626,14.190772,15.548773,10.603277206420898,12.461201667785645
item627,11.892149,12.752231,9.431392669677734,11.227914810180664
item628,18.455564,18.481216,15.39785385131836,15.538930892944336
item629,18.978884,20.598278,13.661468505859375,15.566009521484375
item62,23.89399,25.047869,17.975296020507812,19.32257080078125
item630,31.061146,31.867016,22.408329010009766,23.596630096435547
item631,24.453642,24.904222,19.454927444458008,20.403398513793945
item632,21.257973,21.51642,17.694252014160156,18.29791831970215
item633,27.899174,27.96501,21.613441467285156,21.815017700195312
item634,23.321232,23.961382,16.779556274414062,17.920978546142578
item635,23.39706,23.936281,18.546581268310547,19.538097381591797
item636,18.769741,19.495564,15.40785026550293,16.594772338867188
item637,24.94904,25.46618,18.622817993164062,19.621885299682617
item638,19.805225,19.029148,16.27548599243164,15.722081184387207
item639,27.541752,29.29121,17.751630783081055,19.780508041381836
item63,26.504282,26.515038,19.19321060180664,19.401554107666016
item640,15.480406,16.306301,12.696489334106445,13.984942436218262
item641,28.832134,27.063606,21.706769943237305,20.268957138061523
item642,20.030014,19.858702,15.758293151855469,16.11450958251953
item643,27.04357,27.622543,18.59283447265625,19.48567008972168
item644,28.967451,29.49261,19.080005645751953,19.7164363861084
item645,19.593971,20.290115,15.626908302307129,16.519161224365234
item646,22.913073,22.501465,17.971694946289062,17.929492950439453
item647,28.631763,29.965452,20.973684310913086,22.609878540039062
item648,19.00689,19.447174,14.843523025512695,15.690075874328613
item649,24.554302,24.948011,18.241275787353516,19.00975799560547
item64,23.024284,23.259127,18.168914794921875,18.520326614379883
item650,14.165296,15.027249,11.722999572753906,12.891419410705566
item651,17.497543,18.521547,15.641887664794922,17.056119918823242
item652,22.148312,21.956497,16.886775970458984,17.096641540527344
item653,22.54472,24.14592,17.569082260131836,19.366304397583008
item654,23.645824,23.348545,18.47918128967285,18.306941986083984
item655,25.702347,25.579453,20.136302947998047,20.205989837646484
item656,27.749672,27.51561,20.373411178588867,20.46208381652832
item657,23.494316,24.282745,17.899627685546875,18.995206832885742
item658,22.603802,19.398218,17.374217987060547,14.495565414428711
item659,20.384043,23.028522,17.00921630859375,20.77040672302246
item65,17.41085,18.6655,14.154230117797852,15.655030250549316
item660,25.241598,25.60443,17.842525482177734,18.468292236328125
item661,28.233696,27.325294,21.18389892578125,20.74463653564453
item662,26.213223,26.113901,20.17365264892578,20.306297302246094
item663,28.522331,29.340277,21.622638702392578,23.075742721557617
item664,29.487291,29.650522,20.867496490478516,21.239337921142578
item665,25.688574,24.747871,18.67501449584961,18.15803337097168
item666,25.075773,26.387897,19.457077026367188,21.173423767089844
item667,20.672935,19.534761,15.00620174407959,14.638433456420898
item668,15.497175,15.547026,12.446174621582031,12.821901321411133
item669,23.307606,22.745167,18.557899475097656,18.369537353515625
item66,21.33516,20.276566,14.96871566772461,14.1841459274292
item670,26.80738,27.68736,19.04291534423828,20.26294708251953
item671,14.604965,13.2901,13.117887496948242,12.27904987335205
item672,20.470776,21.606945,15.472389221191406,16.88378143310547
item673,18.20363,20.57915,13.73643684387207,17.124591827392578
item674,23.895233,25.00187,15.399112701416016,16.932300567626953
item675,19.802828,20.069057,14.666025161743164,15.625231742858887
item676,25.66671,24.809422,19.55722999572754,19.357540130615234
item677,29.973934,29.319267,19.893596649169922,19.40715789794922
item678,20.789036,23.554508,16.884340286254883,20.11457633972168
item679,25.324974,28.25602,17.493127822875977,20.946569442749023
item67,27.762432,30.545933,20.271549224853516,23.536296844482422
item680,21.410944,23.420122,16.775192260742188,19.097076416015625
item681,26.478952,26.744106,19.128738403320312,19.94361686706543
item682,19.188057,18.467743,15.2018404006958,15.21359634399414
item683,24.392162,24.175142,18.811290740966797,18.867761611938477
item684,20.612501,20.99424,16.4809627532959,17.181400299072266
item685,23.078457,22.646511,17.468469619750977,17.257192611694336
item686,17.867739,19.966864,15.745689392089844,18.184999465942383
item687,27.575977,27.464918,22.477603912353516,23.041210174560547
item688,21.293924,21.518866,16.616188049316406,17.128694534301758
item689,27.636555,27.103947,19.160537719726562,18.827543258666992
item68,27.22211,27.941963,21.66291046142578,22.628026962280273
item690,21.761932,23.622772,17.566238403320312,19.82271957397461
item691,27.5152,27.39355,21.81087875366211,21.796138763427734
item692,26.896843,26.382063,17.51102638244629,17.50899314880371
item693,29.743317,29.944366,21.790565490722656,22.367027282714844
item694,23.431774,26.668802,18.426183700561523,21.884654998779297
item695,26.704304,27.726368,21.541561126708984,22.78404998779297
item696,25.484764,25.475595,17.5225887298584,17.65456199645996
item697,25.471714,26.47697,19.401262283325195,20.893936157226562
item698,25.055199,25.28499,20.301860809326172,20.744312286376953
item699,16.656464,17.254732,14.023649215698242,15.386571884155273
item69,25.140106,21.342379,21.17331314086914,17.771800994873047
item6,24.492577,24.397135,18.189411163330078,18.297592163085938
item700,19.655874,18.468546,15.404613494873047,14.710217475891113
item701,19.389446,21.597271,14.790877342224121,17.53965950012207
item702,30.292965,30.261354,22.54729652404785,22.880081176757812
item703,25.635208,26.026325,19.927345275878906,20.47328758239746
item704,24.287008,24.188824,19.844497680664062,19.968252182006836
item705,26.105366,26.249949,20.63660430908203,20.90363121032715
item706,19.97267,20.06391,14.216559410095215,14.605024337768555
item707,24.959606,25.699205,18.448959350585938,19.432462692260742
item708,26.484627,26.126057,20.531112670898438,20.439077377319336
item709,25.939888,27.016285,18.73632049560547,20.06198501586914
item70,27.023087,27.03808,22.06624984741211,22.355432510375977
item710,24.243702,24.453695,18.526473999023438,18.867551803588867
item711,23.92186,24.545525,18.1912841796875,18.942407608032227
item712,19.810722,20.088495,14.627464294433594,15.03460693359375
item713,27.223148,27.657982,21.973268508911133,22.562801361083984
item714,29.539661,28.556446,20.59334945678711,19.969568252563477
item715,21.791061,23.235806,14.963798522949219,16.741764068603516
item716,28.344925,28.74678,20.241167068481445,20.8383846282959
item717,20.818478,19.799566,17.54539680480957,17.047855377197266
item718,26.147121,26.091978,20.091045379638672,20.35441017150879
item719,27.042519,26.695078,20.574934005737305,20.498809814453125
item71,24.647404,24.11668,17.44887924194336,17.178821563720703
item720,26.623627,26.309336,20.108034133911133,20.020191192626953
item721,22.698647,23.05799,17.27706527709961,18.048860549926758
item722,27.339529,29.578053,19.608169555664062,22.163789749145508
item723,23.637117,23.449936,19.158565521240234,19.0747013092041
item724,23.119652,23.921858,15.935304641723633,17.013620376586914
item725,15.27873,16.002333,12.19407844543457,13.533672332763672
item726,23.824272,24.86031,19.12380599975586,20.50135612487793
item727,12.25236,13.142839,9.977605819702148,11.151317596435547
item728,27.765858,31.028917,18.095516204833984,21.702539443969727
item729,28.877598,29.512794,21.263771057128906,22.15757942199707
item72,26.942284,28.228493,18.647422790527344,20.172388076782227
item730,21.168999,21.94032,17.582416534423828,18.600679397583008
item731,20.29322,21.58849,16.61432456970215,18.234018325805664
item732,16.419447,16.228489,14.053153991699219,14.100171089172363
item733,25.83722,26.250038,16.79682159423828,17.43846321105957
item734,23.910728,23.841112,18.27576446533203,18.504581451416016
item735,21.973413,24.80543,16.783052444458008,20.651775360107422
item736,23.638222,23.815445,15.935879707336426,16.290441513061523
item737,26.343845,20.737495,21.032615661621094,15.999044418334961
item738,24.872675,24.938858,19.745920181274414,20.03876495361328
item739,20.138027,19.450888,15.724136352539062,15.430707931518555
item73,25.500553,26.505075,17.72230339050293,18.904006958007812
item740,24.949062,25.970324,19.19419288635254,20.54795265197754
item741,20.255793,20.943434,16.307435989379883,17.383464813232422
item742,18.756237,19.196606,16.269372940063477,17.51990509033203
item743,20.18316,21.40333,16.89393424987793,18.698352813720703
item744,18.589148,19.393951,14.935209274291992,16.7122859954834
item745,20.331385,19.805477,15.818853378295898,15.581435203552246
item746,23.399652,22.907032,17.44873046875,17.186059951782227
item747,23.22189,23.182104,16.77640151977539,17.402477264404297
item748,19.57381,19.679752,15.739927291870117,16.122201919555664
item749,23.312363,22.685852,19.66259002685547,19.28000259399414
item74,24.2969,24.626303,19.74655532836914,20.249713897705078
item750,21.014038,22.03508,16.333648681640625,18.081329345703125
item751,27.511398,27.7769,18.988651275634766,19.763275146484375
item752,24.826923,24.33395,17.66445541381836,17.732921600341797
item753,22.68888,22.35149,19.053335189819336,19.01022720336914
item754,25.684217,25.381214,19.708959579467773,19.766578674316406
item755,19.538237,20.771635,16.167619705200195,17.797990798950195
item756,19.690495,19.975372,16.553905487060547,17.105682373046875
item757,23.595163,24.115345,16.469966888427734,17.376371383666992
item758,27.740349,27.90343,21.644023895263672,22.38821029663086
item759,26.610989,26.921791,20.224029541015625,21.027870178222656
item75,12.5128765,14.665103,9.602685928344727,13.179170608520508
item760,22.175531,22.953348,17.35323715209961,18.381458282470703
item761,27.313416,28.078995,20.529266357421875,21.60503387451172
item762,21.41219,21.97224,16.0070858001709,16.86652183532715
item763,29.66697,29.647951,20.355018615722656,20.731212615966797
item764,18.994463,19.004229,14.936712265014648,15.058736801147461
item765,29.471222,29.068,22.51901626586914,22.5020694732666
item766,26.937387,27.421106,19.287734985351562,20.302772521972656
item767,19.595436,19.17062,15.251453399658203,15.168039321899414
item768,23.94619,20.071125,17.220905303955078,13.932734489440918
item769,28.390272,30.722332,19.491535186767578,22.702465057373047
item76,27.12149,26.097864,20.983604431152344,20.281997680664062
item770,19.89454,20.069986,17.392383575439453,17.96540069580078
item771,25.49936,26.582602,18.140499114990234,19.48564338684082
item772,23.257256,24.5398,18.815149307250977,20.450902938842773
item773,20.260588,19.874893,15.504912376403809,15.403121948242188
item774,21.320786,21.835814,15.768619537353516,16.468496322631836
item775,19.891748,20.09985,16.608074188232422,17.26169204711914
item776,19.385921,21.092884,15.160033226013184,17.455795288085938
item777,25.25511,24.99652,20.702016830444336,20.578575134277344
item778,16.688284,17.446547,13.280754089355469,14.242541313171387
item779,25.45678,24.75568,18.841279983520508,18.602378845214844
item77,23.066515,24.506489,17.34273910522461,19.179887771606445
item780,21.691782,22.609892,17.68115997314453,19.414255142211914
item781,22.587673,22.865356,16.833641052246094,17.29075050354004
item782,24.67247,24.816692,17.949539184570312,18.271230697631836
item783,19.118969,19.18243,16.279254913330078,16.692901611328125
item784,24.287403,22.487278,20.372215270996094,18.894908905029297
item785,27.285866,27.878653,19.912353515625,20.71041488647461
item786,20.328302,19.480665,15.646627426147461,15.335795402526855
item787,27.144028,26.781378,19.594097137451172,19.81673240661621
item788,27.846745,28.447037,20.294095993041992,21.44806671142578
item789,27.987701,28.620121,19.93754768371582,21.14251136779785
item78,27.248682,25.565903,19.57239532470703,18.3015079498291
item790,23.272154,23.5518,18.181241989135742,18.726734161376953
item791,32.176205,33.701572,22.416004180908203,24.286394119262695
item792,16.120024,16.942406,13.241893768310547,14.280330657958984
item793,28.510368,28.639322,20.329757690429688,20.826051712036133
